Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
KEGG_2021_Human,Vitamin digestion and absorption,1/24,0.45555127976661147,1.6970462333083005,1.334297492062717,MMACHC,1.0
KEGG_2021_Human,Pathways in cancer,14/531,0.45790795320663036,1.0577086653439287,0.8261625841133736,CASP9;CDC42;CSF3R;DVL1;GNB1;HDAC1;HES5;HEYL;MTOR;PIK3CD;PLEKHG5;PTCH2;SLC2A1;ZBTB17,1.0
KEGG_2021_Human,Progesterone-mediated oocyte maturation,3/100,0.4581177089703189,1.2074301242256174,0.9425551170298152,MAD2L2;PIK3CD;RPS6KA1,1.0
KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,3/100,0.4581177089703189,1.2074301242256174,0.9425551170298152,CDC42;PIK3CD;PRKCZ,1.0
KEGG_2021_Human,alpha-Linolenic acid metabolism,1/25,0.4691788508577558,1.6262524732547934,1.2307010976757609,PLA2G5,1.0
KEGG_2021_Human,Lysine degradation,2/63,0.46961480380184567,1.2798077305720352,0.9673330575545327,PLOD1;PRDM2,1.0
KEGG_2021_Human,Basal cell carcinoma,2/63,0.46961480380184567,1.2798077305720352,0.9673330575545327,DVL1;PTCH2,1.0
KEGG_2021_Human,Apoptosis,4/142,0.4760127967784918,1.1314866537889847,0.8399144702482947,CASP9;DFFA;DFFB;PIK3CD,1.0
KEGG_2021_Human,Protein digestion and absorption,3/103,0.4774763832436766,1.1710261339833776,0.8656700378487246,COL16A1;COL8A2;COL9A2,1.0
KEGG_2021_Human,Spinocerebellar ataxia,4/143,0.4814395942566542,1.1232884439346291,0.8210952186256764,MTOR;PIK3CD;PSMB2;PUM1,1.0
KEGG_2021_Human,Folate biosynthesis,1/26,0.4824659885083749,1.5611222140055667,1.1378158871876114,ALPL,1.0
KEGG_2021_Human,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1/26,0.4824659885083749,1.5611222140055667,1.1378158871876114,PIGV,1.0
KEGG_2021_Human,Collecting duct acid secretion,1/27,0.4954211805453134,1.5010019746985883,1.0542242465461926,CLCNKB,1.0
KEGG_2021_Human,Huntington disease,8/306,0.49911294631198316,1.047743745278303,0.7281010837126188,CASP9;DNALI1;HDAC1;MTOR;NDUFS5;PSMB2;SDHB;UQCRHL,1.0
KEGG_2021_Human,Glycolysis / Gluconeogenesis,2/67,0.5019786768460874,1.2008031893567477,0.8275907201201327,AKR1A1;ENO1,1.0
KEGG_2021_Human,Acute myeloid leukemia,2/67,0.5019786768460874,1.2008031893567477,0.8275907201201327,MTOR;PIK3CD,1.0
KEGG_2021_Human,Phototransduction,1/28,0.5080527035877881,1.445335086451386,0.9787376899436766,GNB1,1.0
KEGG_2021_Human,Mitophagy,2/68,0.5098688386729413,1.1825483521820035,0.7965666577156019,MFN2;PINK1,1.0
KEGG_2021_Human,Linoleic acid metabolism,1/29,0.5203686282926798,1.3936444045075556,0.9103533569735521,PLA2G5,1.0
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,2/70,0.5254013982083305,1.1476493987596978,0.7386188216899688,ATP6V0B;CDC42,1.0
KEGG_2021_Human,Chemokine signaling pathway,5/192,0.5262756689306686,1.0432128569026302,0.669669752445066,CDC42;FGR;GNB1;PIK3CD;PRKCZ,1.0
KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,1/30,0.5323768244698199,1.3455185971805408,0.8482199339779595,HYI,1.0
KEGG_2021_Human,Citrate cycle (TCA cycle),1/30,0.5323768244698199,1.3455185971805408,0.8482199339779595,SDHB,1.0
KEGG_2021_Human,Ascorbate and aldarate metabolism,1/30,0.5323768244698199,1.3455185971805408,0.8482199339779595,AKR1A1,1.0
KEGG_2021_Human,Cholinergic synapse,3/113,0.539500964853043,1.0640204656955825,0.6566184206398935,GNB1;KCNQ4;PIK3CD,1.0
KEGG_2021_Human,Non-small cell lung cancer,2/72,0.54059858213067,1.1147446712472384,0.6856552215559794,CASP9;PIK3CD,1.0
KEGG_2021_Human,Circadian rhythm,1/31,0.5440849660704755,1.3006011770086603,0.7916107200006259,PER3,1.0
KEGG_2021_Human,Glioma,2/75,0.5627553763305426,1.0687682026681853,0.6144457898491446,MTOR;PIK3CD,1.0
KEGG_2021_Human,SNARE interactions in vesicular transport,1/33,0.5666308311229934,1.2191883529471272,0.6925566262366807,VAMP3,1.0
KEGG_2021_Human,Base excision repair,1/33,0.5666308311229934,1.2191883529471272,0.6925566262366807,MUTYH,1.0
KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,2/76,0.5699688972059921,1.0542711179810966,0.5926832695293187,AKR7A2;AKR7A3,1.0
KEGG_2021_Human,Chronic myeloid leukemia,2/76,0.5699688972059921,1.0542711179810966,0.5926832695293187,HDAC1;PIK3CD,1.0
KEGG_2021_Human,Pentose and glucuronate interconversions,1/34,0.5774829663680735,1.1821825238282484,0.6491084445146983,AKR1A1,1.0
KEGG_2021_Human,JAK-STAT signaling pathway,4/162,0.5796178260516197,0.9872396702756396,0.5384270040419987,CSF3R;IFNLR1;MTOR;PIK3CD,1.0
KEGG_2021_Human,Synaptic vesicle cycle,2/78,0.5841361719792074,1.0264214552927418,0.551825885372429,ATP6V0B;SLC6A9,1.0
KEGG_2021_Human,Hippo signaling pathway,4/163,0.584488010947372,0.9809798955194001,0.526804852242027,BMP8A;DVL1;PRKCZ;TP73,1.0
KEGG_2021_Human,Proteoglycans in cancer,5/205,0.5845780752054002,0.9747474555606576,0.5233077254070371,CDC42;HSPG2;MTOR;PIK3CD;SLC9A1,1.0
KEGG_2021_Human,DNA replication,1/36,0.598380336567009,1.11451472201087,0.5723353106764812,RPA2,1.0
KEGG_2021_Human,Cell cycle,3/124,0.6025855643898795,0.9667425854339504,0.48967987597829665,HDAC1;MAD2L2;ZBTB17,1.0
KEGG_2021_Human,Rap1 signaling pathway,5/210,0.6059457135796256,0.9507267612812037,0.47628071643031794,CDC42;EPHA2;PIK3CD;PRKCZ;RAP1GAP,1.0
KEGG_2021_Human,Hepatocellular carcinoma,4/168,0.6083413700942266,0.9508261024862952,0.47257872478325263,ARID1A;DVL1;MTOR;PIK3CD,1.0
KEGG_2021_Human,Cytokine-cytokine receptor interaction,7/295,0.6084104142654612,0.9471771280012528,0.4706576203070862,BMP8A;CSF3R;IFNLR1;TNFRSF14;TNFRSF18;TNFRSF1B;TNFRSF25,1.0
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,1/37,0.6084389336275428,1.0835003128445717,0.5383465863324152,PIK3CD,1.0
KEGG_2021_Human,Human immunodeficiency virus 1 infection,5/212,0.6143147791303505,0.9414434011732022,0.4587162379194058,CASP9;GNB1;MTOR;PIK3CD;TNFRSF1B,1.0
KEGG_2021_Human,Relaxin signaling pathway,3/129,0.6293088655901413,0.9281402519967948,0.4298524726338087,GNB1;PIK3CD;PRKCZ,1.0
KEGG_2021_Human,ErbB signaling pathway,2/85,0.6309866812605202,0.9395170861808878,0.4326199249959512,MTOR;PIK3CD,1.0
KEGG_2021_Human,Nicotine addiction,1/40,0.6371310956264329,0.9999999804737684,0.45077983417083245,GABRD,1.0
KEGG_2021_Human,Cardiac muscle contraction,2/87,0.6435941757737178,0.9173163061724814,0.40424929153760064,SLC9A1;UQCRHL,1.0
KEGG_2021_Human,Homologous recombination,1/41,0.6462209980406004,0.9749498807625273,0.4256765054390078,RPA2,1.0
KEGG_2021_Human,GABAergic synapse,2/89,0.6558593258713906,0.8961362516817029,0.37799829613127345,GABRD;GNB1,1.0
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,2/89,0.6558593258713906,0.8961362516817029,0.37799829613127345,MTOR;PIK3CD,1.0
KEGG_2021_Human,Systemic lupus erythematosus,3/135,0.6597058761993095,0.8856776852159237,0.36840753983526914,C1QA;C1QB;C1QC,1.0
