Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
Reactome_2022,HCMV Infection R-HSA-9609646,1/121,0.9170175654425424,0.40069957878931084,0.03471206419668893,RBBP4,1.0
Reactome_2022,Cell Cycle R-HSA-1640170,9/654,0.9179445691244413,0.666006661567403,0.057022339771697225,ARTN;CDK11A;CDK11B;HDAC1;NUDC;PSMB2;RBBP4;RCC1;RCC2,1.0
Reactome_2022,Organelle Biogenesis And Maintenance R-HSA-1852241,3/275,0.9201560582872694,0.5288096499748007,0.04400330581810326,DNAJC11;MICOS10;NPHP4,1.0
Reactome_2022,Platelet Degranulation R-HSA-114608,1/125,0.9235923646590152,0.38769413638509104,0.03081566235980349,CAP1,1.0
Reactome_2022,Developmental Biology R-HSA-1266738,16/1073,0.9243522450800835,0.7194818246005316,0.05659592415813813,AGRN;ARTN;CAP1;CLSTN1;COL9A2;CSF3R;EPHA10;EPHA2;EPHB2;KAZN;MED18;MED8;PSMB2;RAP1GAP;RBBP4;THRAP3,1.0
Reactome_2022,Signaling By ROBO Receptors R-HSA-376176,2/209,0.9276969530969577,0.4636485275296258,0.03479689556783144,CAP1;PSMB2,1.0
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,1/130,0.9310848444364782,0.37257152893832385,0.02660342280880458,CAP1,1.0
Reactome_2022,Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,1/130,0.9310848444364782,0.37257152893832385,0.02660342280880458,PSMB2,1.0
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,1/131,0.9324929749427082,0.36968660074847903,0.02583874997337291,GNB1,1.0
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,1/134,0.9365474733337155,0.3612921104517125,0.023684528177877064,SDC3,1.0
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,1/141,0.9450881375801794,0.34310404814205175,0.019377517711150403,PSMB2,1.0
Reactome_2022,M Phase R-HSA-68886,4/380,0.951796866522197,0.5085741381375122,0.02512541488518012,NUDC;PSMB2;RCC1;RCC2,1.0
